AGEP|COW|SCHL|MAR|OCCP|POBP|RELP|WKHP|SEX|RAC1P|Y|STATE
38.0|1.0|21.0|1.0|3030.0|6.0|0.0|40.0|2.0|1.0|True|NC
39.0|1.0|1.0|1.0|5620.0|37.0|1.0|2.0|1.0|1.0|False|NC
44.0|1.0|19.0|5.0|8140.0|37.0|2.0|40.0|1.0|2.0|False|NC
55.0|1.0|12.0|3.0|6440.0|37.0|13.0|40.0|1.0|2.0|False|NC
46.0|2.0|21.0|1.0|4220.0|110.0|0.0|35.0|1.0|2.0|True|NC
67.0|2.0|16.0|1.0|4600.0|37.0|1.0|20.0|2.0|1.0|False|NC
46.0|1.0|17.0|3.0|8965.0|37.0|0.0|40.0|2.0|2.0|False|NC
26.0|1.0|20.0|5.0|4020.0|37.0|2.0|35.0|1.0|2.0|False|NC
60.0|1.0|19.0|1.0|8740.0|26.0|0.0|40.0|1.0|9.0|True|NC
56.0|1.0|19.0|1.0|2300.0|26.0|1.0|30.0|2.0|9.0|False|NC
31.0|1.0|16.0|3.0|7750.0|26.0|2.0|40.0|1.0|9.0|False|NC
27.0|1.0|16.0|1.0|2300.0|42.0|0.0|40.0|2.0|2.0|False|NC
37.0|1.0|16.0|1.0|4230.0|42.0|1.0|38.0|1.0|2.0|False|NC
25.0|4.0|22.0|1.0|2310.0|37.0|0.0|40.0|2.0|1.0|False|NC
27.0|2.0|23.0|1.0|4710.0|515.0|1.0|40.0|1.0|1.0|False|NC
40.0|7.0|20.0|1.0|2100.0|37.0|0.0|40.0|1.0|1.0|True|NC
39.0|7.0|20.0|1.0|2100.0|42.0|1.0|40.0|2.0|1.0|True|NC
25.0|1.0|21.0|5.0|5240.0|37.0|0.0|40.0|2.0|1.0|True|NC
25.0|1.0|21.0|5.0|2630.0|37.0|12.0|40.0|2.0|1.0|True|NC
25.0|1.0|21.0|5.0|725.0|37.0|12.0|40.0|2.0|1.0|True|NC
47.0|1.0|20.0|5.0|710.0|37.0|0.0|40.0|2.0|2.0|True|NC
33.0|1.0|22.0|1.0|830.0|436.0|0.0|40.0|2.0|1.0|False|NC
43.0|7.0|21.0|1.0|4700.0|436.0|1.0|45.0|1.0|1.0|False|NC
55.0|1.0|21.0|1.0|565.0|36.0|1.0|50.0|1.0|6.0|True|NC
67.0|1.0|16.0|2.0|8740.0|37.0|0.0|40.0|1.0|2.0|True|NC
25.0|2.0|21.0|5.0|3258.0|36.0|0.0|40.0|2.0|1.0|True|NC
28.0|1.0|21.0|5.0|1430.0|36.0|13.0|60.0|1.0|1.0|False|NC
45.0|4.0|21.0|3.0|3540.0|17.0|0.0|20.0|1.0|2.0|False|NC
65.0|1.0|18.0|2.0|4820.0|13.0|0.0|40.0|2.0|1.0|False|NC
42.0|5.0|20.0|1.0|5160.0|37.0|0.0|35.0|2.0|1.0|False|NC
49.0|1.0|16.0|1.0|9130.0|37.0|1.0|40.0|1.0|1.0|False|NC
49.0|1.0|20.0|5.0|4040.0|37.0|2.0|37.0|2.0|2.0|False|NC
42.0|3.0|19.0|1.0|7000.0|37.0|0.0|76.0|1.0|1.0|True|NC
53.0|1.0|16.0|5.0|4710.0|37.0|0.0|35.0|1.0|1.0|False|NC
32.0|1.0|16.0|4.0|4230.0|37.0|0.0|30.0|2.0|1.0|False|NC
34.0|1.0|18.0|1.0|3647.0|37.0|0.0|38.0|2.0|1.0|False|NC
34.0|1.0|16.0|1.0|220.0|37.0|1.0|45.0|1.0|1.0|True|NC
21.0|4.0|19.0|5.0|5320.0|45.0|0.0|29.0|2.0|1.0|False|NC
22.0|4.0|21.0|5.0|2200.0|37.0|12.0|17.0|2.0|1.0|False|NC
22.0|2.0|19.0|5.0|2540.0|40.0|12.0|28.0|2.0|1.0|False|NC
21.0|1.0|19.0|5.0|9620.0|36.0|12.0|25.0|2.0|1.0|False|NC
40.0|4.0|24.0|5.0|2200.0|333.0|0.0|40.0|2.0|2.0|True|NC
45.0|4.0|24.0|1.0|2200.0|42.0|0.0|60.0|2.0|1.0|True|NC
48.0|1.0|22.0|1.0|4840.0|39.0|1.0|40.0|1.0|1.0|True|NC
67.0|1.0|19.0|3.0|5400.0|12.0|0.0|28.0|2.0|1.0|False|NC
38.0|1.0|21.0|5.0|1650.0|36.0|0.0|60.0|1.0|1.0|False|NC
35.0|1.0|11.0|3.0|6420.0|303.0|13.0|50.0|2.0|1.0|False|NC
66.0|2.0|20.0|1.0|565.0|37.0|1.0|30.0|2.0|1.0|True|NC
57.0|1.0|22.0|1.0|710.0|36.0|0.0|60.0|1.0|1.0|True|NC
58.0|1.0|16.0|1.0|430.0|36.0|1.0|15.0|2.0|1.0|False|NC
27.0|3.0|19.0|5.0|3850.0|37.0|0.0|45.0|1.0|3.0|False|NC
30.0|1.0|19.0|3.0|8220.0|37.0|12.0|50.0|1.0|1.0|False|NC
22.0|1.0|16.0|5.0|9620.0|47.0|7.0|32.0|1.0|1.0|False|NC
74.0|1.0|14.0|2.0|3600.0|37.0|0.0|15.0|2.0|2.0|False|NC
47.0|4.0|21.0|3.0|2320.0|436.0|0.0|45.0|2.0|9.0|True|NC
63.0|2.0|20.0|1.0|5120.0|436.0|6.0|25.0|2.0|1.0|False|NC
48.0|4.0|22.0|1.0|2200.0|39.0|0.0|20.0|1.0|1.0|True|NC
45.0|4.0|24.0|1.0|230.0|66.0|1.0|40.0|2.0|1.0|True|NC
38.0|1.0|21.0|1.0|530.0|138.0|0.0|40.0|1.0|6.0|True|NC
56.0|1.0|21.0|1.0|1020.0|26.0|0.0|45.0|1.0|1.0|True|NC
50.0|1.0|16.0|1.0|4600.0|34.0|1.0|50.0|2.0|1.0|False|NC
25.0|1.0|18.0|5.0|4140.0|4.0|2.0|40.0|1.0|1.0|False|NC
19.0|1.0|18.0|5.0|4760.0|37.0|2.0|25.0|2.0|1.0|False|NC
36.0|1.0|13.0|5.0|310.0|49.0|7.0|40.0|2.0|1.0|False|NC
42.0|6.0|18.0|3.0|6220.0|37.0|0.0|40.0|1.0|1.0|False|NC
33.0|2.0|22.0|3.0|3150.0|37.0|13.0|45.0|2.0|1.0|False|NC
49.0|1.0|19.0|1.0|3600.0|37.0|1.0|45.0|2.0|1.0|False|NC
18.0|1.0|14.0|5.0|9620.0|37.0|2.0|25.0|1.0|1.0|False|NC
44.0|1.0|18.0|1.0|5900.0|37.0|5.0|40.0|1.0|1.0|False|NC
39.0|4.0|12.0|1.0|2540.0|37.0|10.0|50.0|2.0|1.0|False|NC
44.0|1.0|22.0|1.0|10.0|134.0|1.0|50.0|1.0|1.0|True|NC
49.0|1.0|20.0|1.0|20.0|37.0|0.0|50.0|2.0|1.0|True|NC
47.0|1.0|16.0|1.0|9600.0|37.0|1.0|40.0|1.0|1.0|False|NC
73.0|6.0|16.0|1.0|8450.0|37.0|0.0|40.0|1.0|1.0|False|NC
80.0|6.0|16.0|1.0|8320.0|37.0|1.0|40.0|2.0|1.0|False|NC
45.0|1.0|21.0|4.0|6420.0|314.0|0.0|40.0|1.0|1.0|True|NC
17.0|1.0|16.0|5.0|6260.0|314.0|10.0|40.0|1.0|1.0|True|NC
37.0|1.0|9.0|5.0|6360.0|314.0|12.0|40.0|1.0|1.0|False|NC
64.0|2.0|23.0|1.0|3140.0|51.0|1.0|32.0|2.0|1.0|False|NC
41.0|1.0|21.0|3.0|2630.0|42.0|0.0|50.0|1.0|1.0|False|NC
39.0|3.0|21.0|1.0|3720.0|37.0|0.0|53.0|1.0|1.0|True|NC
39.0|3.0|21.0|1.0|2310.0|10.0|1.0|60.0|2.0|1.0|False|NC
28.0|1.0|19.0|1.0|310.0|37.0|0.0|40.0|1.0|1.0|False|NC
29.0|1.0|19.0|1.0|3640.0|37.0|1.0|36.0|2.0|1.0|False|NC
29.0|1.0|19.0|5.0|9610.0|53.0|0.0|45.0|1.0|1.0|False|NC
24.0|1.0|16.0|5.0|7220.0|37.0|12.0|50.0|1.0|1.0|False|NC
77.0|2.0|19.0|2.0|2750.0|37.0|0.0|15.0|2.0|1.0|True|NC
63.0|1.0|20.0|1.0|1550.0|37.0|0.0|40.0|1.0|1.0|True|NC
36.0|1.0|11.0|1.0|7750.0|24.0|0.0|40.0|1.0|1.0|False|NC
38.0|1.0|19.0|1.0|7810.0|313.0|1.0|40.0|2.0|1.0|False|NC
57.0|1.0|1.0|1.0|6050.0|313.0|0.0|24.0|1.0|8.0|False|NC
51.0|1.0|1.0|1.0|7750.0|312.0|1.0|50.0|2.0|8.0|False|NC
20.0|1.0|16.0|5.0|4250.0|25.0|2.0|45.0|1.0|8.0|False|NC
17.0|1.0|14.0|5.0|7840.0|25.0|2.0|30.0|2.0|8.0|False|NC
30.0|1.0|15.0|5.0|4250.0|312.0|12.0|40.0|1.0|8.0|False|NC
79.0|1.0|16.0|1.0|7700.0|37.0|0.0|40.0|1.0|1.0|False|NC
78.0|1.0|16.0|1.0|4220.0|54.0|1.0|40.0|2.0|1.0|False|NC
30.0|1.0|19.0|5.0|8965.0|37.0|0.0|40.0|1.0|2.0|False|NC
67.0|2.0|20.0|1.0|3255.0|39.0|1.0|40.0|2.0|1.0|True|NC
64.0|2.0|21.0|1.0|3648.0|36.0|0.0|40.0|2.0|1.0|False|NC
46.0|1.0|12.0|1.0|6330.0|303.0|0.0|50.0|1.0|1.0|False|NC
39.0|1.0|16.0|1.0|6260.0|303.0|1.0|35.0|2.0|1.0|False|NC
33.0|1.0|16.0|5.0|160.0|45.0|0.0|60.0|2.0|9.0|False|NC
43.0|1.0|19.0|3.0|160.0|37.0|13.0|60.0|2.0|1.0|True|NC
74.0|1.0|20.0|1.0|1010.0|301.0|0.0|7.0|1.0|1.0|False|NC
48.0|5.0|24.0|3.0|3060.0|37.0|0.0|60.0|1.0|1.0|True|NC
50.0|7.0|22.0|1.0|350.0|440.0|0.0|40.0|2.0|2.0|True|NC
56.0|7.0|24.0|1.0|3060.0|440.0|1.0|40.0|1.0|2.0|True|NC
54.0|1.0|22.0|5.0|4800.0|51.0|0.0|40.0|2.0|1.0|True|NC
59.0|6.0|21.0|3.0|6200.0|55.0|13.0|50.0|1.0|1.0|True|NC
54.0|4.0|21.0|1.0|430.0|36.0|0.0|40.0|1.0|2.0|False|NC
54.0|4.0|21.0|1.0|3255.0|333.0|1.0|40.0|2.0|2.0|True|NC
27.0|2.0|21.0|5.0|4760.0|36.0|2.0|30.0|2.0|2.0|False|NC
45.0|1.0|21.0|5.0|1107.0|36.0|0.0|40.0|1.0|1.0|False|NC
55.0|3.0|19.0|3.0|5250.0|37.0|2.0|40.0|2.0|2.0|False|NC
49.0|1.0|18.0|3.0|5120.0|6.0|0.0|40.0|2.0|1.0|False|NC
57.0|1.0|21.0|1.0|5700.0|37.0|0.0|40.0|2.0|1.0|False|NC
56.0|1.0|20.0|1.0|1030.0|37.0|1.0|40.0|1.0|1.0|True|NC
71.0|1.0|21.0|1.0|5700.0|55.0|0.0|20.0|2.0|1.0|False|NC
58.0|8.0|14.0|3.0|4220.0|110.0|0.0|40.0|2.0|9.0|False|NC
61.0|1.0|13.0|5.0|5300.0|8.0|5.0|40.0|2.0|9.0|False|NC
32.0|1.0|18.0|1.0|4700.0|9.0|0.0|55.0|1.0|1.0|True|NC
33.0|1.0|20.0|1.0|4110.0|9.0|1.0|30.0|2.0|1.0|False|NC
58.0|7.0|22.0|3.0|1820.0|22.0|0.0|60.0|2.0|1.0|True|NC
37.0|7.0|21.0|1.0|1530.0|37.0|0.0|40.0|1.0|1.0|True|NC
37.0|2.0|21.0|1.0|2050.0|37.0|1.0|20.0|2.0|1.0|False|NC
37.0|1.0|21.0|1.0|1350.0|25.0|1.0|50.0|2.0|1.0|True|NC
37.0|1.0|13.0|5.0|3600.0|37.0|0.0|30.0|2.0|2.0|False|NC
17.0|1.0|16.0|5.0|4720.0|37.0|2.0|20.0|2.0|1.0|False|NC
42.0|1.0|21.0|1.0|120.0|37.0|0.0|50.0|2.0|1.0|True|NC
46.0|1.0|22.0|1.0|120.0|47.0|1.0|40.0|1.0|1.0|True|NC
49.0|1.0|21.0|1.0|10.0|37.0|0.0|40.0|1.0|1.0|True|NC
20.0|1.0|16.0|5.0|5610.0|37.0|2.0|10.0|1.0|1.0|False|NC
56.0|1.0|20.0|1.0|630.0|51.0|0.0|40.0|1.0|1.0|True|NC
45.0|6.0|16.0|1.0|4510.0|37.0|1.0|30.0|2.0|1.0|True|NC
50.0|7.0|18.0|3.0|7200.0|37.0|0.0|65.0|1.0|1.0|True|NC
54.0|1.0|19.0|3.0|4760.0|48.0|12.0|30.0|2.0|1.0|False|NC
30.0|1.0|22.0|1.0|5165.0|6.0|0.0|40.0|1.0|1.0|True|NC
34.0|1.0|23.0|1.0|3160.0|37.0|1.0|50.0|2.0|1.0|True|NC
53.0|1.0|18.0|1.0|7240.0|37.0|1.0|50.0|1.0|1.0|False|NC
45.0|1.0|16.0|4.0|3600.0|37.0|0.0|24.0|2.0|1.0|False|NC
34.0|1.0|20.0|5.0|5700.0|37.0|0.0|50.0|2.0|2.0|False|NC
51.0|1.0|21.0|5.0|136.0|17.0|0.0|45.0|2.0|1.0|True|NC
59.0|1.0|16.0|1.0|7200.0|37.0|0.0|45.0|1.0|1.0|False|NC
25.0|1.0|21.0|5.0|1360.0|37.0|0.0|40.0|1.0|1.0|False|NC
24.0|1.0|21.0|5.0|4700.0|36.0|12.0|44.0|1.0|1.0|False|NC
67.0|2.0|24.0|2.0|420.0|54.0|0.0|45.0|2.0|1.0|True|NC
72.0|2.0|21.0|2.0|4610.0|37.0|12.0|40.0|2.0|2.0|True|NC
62.0|6.0|18.0|1.0|6420.0|37.0|0.0|35.0|1.0|1.0|True|NC
53.0|1.0|19.0|1.0|2145.0|51.0|1.0|40.0|2.0|1.0|True|NC
39.0|1.0|6.0|1.0|6260.0|303.0|0.0|40.0|1.0|1.0|False|NC
32.0|1.0|18.0|1.0|4110.0|303.0|1.0|30.0|2.0|1.0|False|NC
24.0|1.0|16.0|1.0|9620.0|37.0|1.0|40.0|1.0|1.0|False|NC
43.0|1.0|16.0|1.0|4700.0|12.0|1.0|30.0|1.0|1.0|False|NC
20.0|1.0|20.0|5.0|4110.0|35.0|2.0|32.0|2.0|1.0|False|NC
42.0|1.0|19.0|3.0|7200.0|37.0|0.0|50.0|1.0|1.0|True|NC
53.0|1.0|20.0|1.0|7750.0|233.0|1.0|40.0|2.0|6.0|False|NC
25.0|1.0|19.0|5.0|8800.0|9.0|10.0|48.0|2.0|2.0|False|NC
58.0|2.0|21.0|5.0|2010.0|21.0|0.0|45.0|1.0|1.0|False|NC
48.0|1.0|22.0|1.0|2310.0|12.0|0.0|40.0|2.0|1.0|False|NC
42.0|1.0|21.0|1.0|1006.0|39.0|1.0|40.0|1.0|2.0|True|NC
46.0|1.0|19.0|1.0|3600.0|29.0|0.0|40.0|2.0|1.0|False|NC
47.0|7.0|21.0|1.0|4840.0|29.0|1.0|40.0|1.0|1.0|True|NC
18.0|1.0|15.0|5.0|5400.0|17.0|2.0|20.0|2.0|1.0|False|NC
58.0|1.0|16.0|1.0|7700.0|37.0|0.0|40.0|2.0|1.0|False|NC
59.0|7.0|18.0|1.0|6230.0|39.0|1.0|40.0|1.0|1.0|False|NC
69.0|1.0|21.0|1.0|5240.0|6.0|0.0|16.0|1.0|1.0|True|NC
67.0|1.0|20.0|1.0|3255.0|25.0|1.0|24.0|2.0|1.0|True|NC
64.0|4.0|22.0|1.0|2320.0|45.0|1.0|40.0|2.0|1.0|False|NC
24.0|1.0|21.0|5.0|50.0|37.0|0.0|50.0|2.0|9.0|False|NC
27.0|1.0|21.0|5.0|410.0|37.0|13.0|45.0|1.0|9.0|False|NC
24.0|4.0|21.0|5.0|430.0|37.0|0.0|20.0|1.0|1.0|False|NC
24.0|1.0|21.0|5.0|5510.0|110.0|12.0|15.0|1.0|2.0|False|NC
47.0|1.0|21.0|1.0|4000.0|247.0|0.0|30.0|1.0|6.0|False|NC
40.0|1.0|18.0|1.0|4520.0|247.0|1.0|40.0|2.0|6.0|False|NC
26.0|3.0|21.0|5.0|2310.0|37.0|0.0|40.0|1.0|1.0|False|NC
27.0|3.0|21.0|5.0|2310.0|37.0|13.0|45.0|2.0|1.0|False|NC
71.0|1.0|16.0|1.0|4720.0|37.0|0.0|35.0|2.0|1.0|False|NC
40.0|7.0|15.0|1.0|7240.0|39.0|9.0|30.0|1.0|1.0|False|NC
31.0|1.0|22.0|5.0|800.0|51.0|0.0|45.0|1.0|1.0|True|NC
60.0|1.0|17.0|1.0|7315.0|37.0|1.0|40.0|1.0|1.0|False|NC
57.0|1.0|18.0|1.0|7750.0|37.0|0.0|40.0|1.0|1.0|True|NC
56.0|1.0|16.0|1.0|5240.0|37.0|1.0|40.0|2.0|1.0|False|NC
22.0|2.0|21.0|5.0|2200.0|26.0|0.0|40.0|2.0|6.0|False|NC
33.0|1.0|21.0|5.0|1050.0|49.0|0.0|60.0|1.0|1.0|True|NC
68.0|6.0|22.0|1.0|2340.0|6.0|1.0|8.0|2.0|1.0|True|NC
35.0|4.0|21.0|1.0|2310.0|51.0|0.0|40.0|2.0|1.0|False|NC
37.0|6.0|21.0|1.0|4700.0|37.0|1.0|50.0|1.0|1.0|False|NC
64.0|6.0|21.0|1.0|50.0|47.0|0.0|55.0|1.0|1.0|False|NC
54.0|1.0|18.0|4.0|20.0|37.0|0.0|40.0|2.0|1.0|True|NC
51.0|1.0|18.0|4.0|8030.0|9.0|0.0|45.0|1.0|1.0|False|NC
64.0|6.0|21.0|1.0|2830.0|34.0|0.0|8.0|1.0|1.0|False|NC
62.0|1.0|21.0|1.0|5300.0|9.0|1.0|24.0|2.0|1.0|False|NC
39.0|1.0|22.0|1.0|840.0|39.0|0.0|45.0|2.0|2.0|True|NC
23.0|4.0|21.0|5.0|2310.0|37.0|0.0|60.0|2.0|1.0|False|NC
24.0|3.0|21.0|5.0|2310.0|37.0|12.0|60.0|2.0|1.0|False|NC
62.0|1.0|16.0|3.0|5620.0|37.0|0.0|38.0|1.0|1.0|False|NC
36.0|6.0|20.0|5.0|4510.0|26.0|0.0|50.0|1.0|1.0|False|NC
36.0|1.0|16.0|4.0|9620.0|17.0|0.0|40.0|1.0|1.0|False|NC
