AGEP|COW|SCHL|MAR|OCCP|POBP|RELP|WKHP|SEX|RAC1P|Y|STATE
73.0|1.0|21.0|1.0|5510.0|42.0|0.0|14.0|1.0|1.0|False|SC
69.0|1.0|21.0|1.0|9620.0|102.0|1.0|13.0|1.0|1.0|False|SC
42.0|1.0|21.0|5.0|1030.0|42.0|4.0|40.0|2.0|1.0|False|SC
21.0|1.0|19.0|5.0|4600.0|45.0|7.0|20.0|2.0|1.0|False|SC
43.0|4.0|21.0|1.0|230.0|45.0|9.0|60.0|1.0|1.0|True|SC
21.0|4.0|20.0|5.0|2340.0|37.0|15.0|5.0|2.0|1.0|False|SC
60.0|4.0|24.0|1.0|230.0|47.0|0.0|40.0|2.0|1.0|True|SC
64.0|4.0|22.0|1.0|2200.0|39.0|1.0|40.0|1.0|1.0|True|SC
58.0|1.0|22.0|1.0|4850.0|34.0|1.0|40.0|1.0|1.0|True|SC
41.0|6.0|16.0|3.0|2850.0|6.0|2.0|20.0|1.0|1.0|False|SC
19.0|1.0|19.0|5.0|5165.0|45.0|12.0|45.0|1.0|1.0|False|SC
63.0|1.0|16.0|1.0|4220.0|45.0|1.0|8.0|1.0|2.0|False|SC
61.0|1.0|21.0|1.0|4620.0|48.0|0.0|25.0|2.0|1.0|False|SC
62.0|1.0|21.0|1.0|4710.0|51.0|1.0|50.0|1.0|1.0|True|SC
23.0|1.0|21.0|5.0|4010.0|45.0|0.0|38.0|2.0|1.0|False|SC
24.0|1.0|19.0|5.0|5000.0|34.0|13.0|40.0|1.0|1.0|False|SC
60.0|7.0|20.0|1.0|120.0|47.0|0.0|40.0|1.0|1.0|False|SC
56.0|7.0|19.0|1.0|4510.0|42.0|1.0|30.0|2.0|1.0|False|SC
76.0|7.0|18.0|1.0|2000.0|45.0|0.0|40.0|1.0|1.0|True|SC
64.0|3.0|22.0|1.0|2310.0|45.0|1.0|40.0|2.0|1.0|False|SC
57.0|2.0|21.0|3.0|3255.0|39.0|0.0|40.0|1.0|1.0|True|SC
55.0|1.0|15.0|1.0|7750.0|36.0|0.0|48.0|1.0|1.0|False|SC
27.0|1.0|17.0|1.0|7750.0|33.0|1.0|40.0|2.0|1.0|False|SC
42.0|6.0|19.0|1.0|4760.0|39.0|0.0|30.0|2.0|1.0|False|SC
41.0|5.0|20.0|1.0|3710.0|39.0|1.0|50.0|1.0|1.0|True|SC
50.0|4.0|22.0|1.0|230.0|45.0|0.0|50.0|2.0|2.0|True|SC
55.0|5.0|21.0|1.0|5540.0|45.0|1.0|45.0|1.0|2.0|True|SC
42.0|7.0|21.0|3.0|2630.0|24.0|0.0|40.0|2.0|1.0|True|SC
57.0|4.0|19.0|1.0|5700.0|45.0|0.0|38.0|2.0|1.0|False|SC
71.0|6.0|21.0|1.0|2850.0|42.0|0.0|8.0|1.0|1.0|True|SC
65.0|6.0|23.0|1.0|3250.0|27.0|1.0|8.0|2.0|1.0|False|SC
40.0|3.0|22.0|1.0|2000.0|36.0|0.0|40.0|1.0|2.0|False|SC
37.0|1.0|19.0|1.0|5700.0|45.0|1.0|40.0|2.0|2.0|False|SC
49.0|1.0|16.0|1.0|5240.0|45.0|0.0|32.0|2.0|1.0|False|SC
49.0|1.0|17.0|1.0|8140.0|45.0|1.0|50.0|1.0|1.0|False|SC
30.0|1.0|16.0|5.0|9360.0|45.0|2.0|25.0|1.0|1.0|False|SC
60.0|1.0|22.0|2.0|120.0|39.0|0.0|45.0|1.0|1.0|False|SC
47.0|4.0|13.0|1.0|5140.0|45.0|0.0|40.0|2.0|2.0|True|SC
47.0|7.0|18.0|1.0|4710.0|36.0|1.0|60.0|1.0|2.0|True|SC
61.0|1.0|22.0|1.0|150.0|42.0|0.0|45.0|1.0|1.0|True|SC
52.0|2.0|21.0|1.0|5860.0|39.0|1.0|24.0|2.0|1.0|False|SC
24.0|2.0|18.0|4.0|4700.0|45.0|0.0|48.0|2.0|1.0|False|SC
66.0|1.0|17.0|1.0|4830.0|45.0|0.0|80.0|2.0|1.0|True|SC
68.0|1.0|17.0|1.0|1965.0|45.0|1.0|35.0|1.0|1.0|True|SC
48.0|4.0|22.0|1.0|2310.0|36.0|0.0|40.0|2.0|1.0|False|SC
23.0|1.0|20.0|5.0|4510.0|45.0|2.0|13.0|2.0|1.0|False|SC
45.0|1.0|22.0|1.0|430.0|19.0|0.0|48.0|1.0|1.0|True|SC
35.0|6.0|20.0|1.0|6355.0|56.0|0.0|40.0|1.0|1.0|False|SC
32.0|1.0|16.0|1.0|5860.0|303.0|1.0|20.0|2.0|1.0|False|SC
21.0|1.0|16.0|5.0|6440.0|45.0|7.0|40.0|1.0|2.0|False|SC
61.0|1.0|21.0|3.0|4620.0|48.0|0.0|3.0|2.0|1.0|False|SC
66.0|1.0|17.0|2.0|4760.0|45.0|0.0|15.0|2.0|1.0|False|SC
23.0|1.0|13.0|5.0|9620.0|12.0|7.0|35.0|2.0|1.0|False|SC
40.0|2.0|23.0|1.0|3060.0|37.0|0.0|45.0|1.0|1.0|True|SC
43.0|2.0|22.0|1.0|3256.0|48.0|1.0|16.0|2.0|6.0|False|SC
58.0|1.0|16.0|4.0|7720.0|45.0|0.0|40.0|2.0|1.0|False|SC
62.0|6.0|23.0|1.0|4600.0|312.0|1.0|16.0|1.0|1.0|False|SC
25.0|1.0|19.0|5.0|5600.0|72.0|2.0|40.0|1.0|1.0|False|SC
20.0|1.0|16.0|5.0|7330.0|72.0|3.0|40.0|2.0|1.0|False|SC
43.0|1.0|16.0|4.0|4230.0|45.0|0.0|40.0|2.0|2.0|False|SC
22.0|1.0|16.0|5.0|4720.0|37.0|2.0|40.0|2.0|2.0|False|SC
63.0|4.0|19.0|5.0|2540.0|45.0|0.0|40.0|2.0|2.0|False|SC
40.0|1.0|21.0|1.0|800.0|54.0|0.0|37.0|2.0|1.0|True|SC
40.0|3.0|21.0|1.0|3820.0|54.0|1.0|42.0|1.0|1.0|True|SC
62.0|1.0|13.0|2.0|9130.0|45.0|0.0|70.0|1.0|1.0|True|SC
32.0|7.0|16.0|1.0|6130.0|45.0|0.0|50.0|1.0|1.0|False|SC
24.0|6.0|16.0|1.0|4510.0|45.0|1.0|30.0|2.0|1.0|False|SC
22.0|1.0|19.0|5.0|2720.0|45.0|0.0|40.0|2.0|1.0|False|SC
55.0|1.0|18.0|1.0|9600.0|45.0|1.0|40.0|1.0|2.0|False|SC
51.0|1.0|19.0|1.0|9620.0|12.0|0.0|45.0|1.0|1.0|False|SC
50.0|2.0|16.0|1.0|2300.0|12.0|1.0|10.0|2.0|1.0|False|SC
19.0|1.0|19.0|5.0|4760.0|45.0|4.0|25.0|1.0|1.0|False|SC
31.0|1.0|16.0|5.0|9620.0|45.0|11.0|45.0|1.0|1.0|False|SC
54.0|1.0|17.0|1.0|5240.0|36.0|1.0|35.0|2.0|1.0|False|SC
66.0|6.0|16.0|1.0|8965.0|45.0|1.0|20.0|2.0|2.0|False|SC
57.0|6.0|18.0|1.0|940.0|45.0|0.0|40.0|2.0|1.0|False|SC
63.0|1.0|16.0|1.0|7330.0|45.0|1.0|40.0|1.0|1.0|False|SC
64.0|1.0|21.0|3.0|1600.0|26.0|0.0|14.0|2.0|1.0|False|SC
57.0|1.0|12.0|3.0|6600.0|26.0|0.0|30.0|1.0|1.0|False|SC
31.0|1.0|21.0|1.0|4850.0|12.0|0.0|40.0|1.0|1.0|False|SC
28.0|5.0|16.0|1.0|3930.0|13.0|1.0|40.0|2.0|1.0|True|SC
34.0|1.0|20.0|5.0|3255.0|45.0|0.0|32.0|2.0|2.0|True|SC
40.0|1.0|19.0|3.0|5240.0|45.0|6.0|40.0|2.0|2.0|False|SC
46.0|1.0|21.0|1.0|4700.0|26.0|0.0|50.0|1.0|1.0|False|SC
45.0|1.0|21.0|1.0|137.0|26.0|1.0|50.0|2.0|1.0|True|SC
53.0|7.0|23.0|1.0|800.0|51.0|0.0|45.0|2.0|1.0|True|SC
53.0|1.0|16.0|1.0|7210.0|45.0|1.0|36.0|1.0|1.0|False|SC
53.0|1.0|20.0|1.0|3255.0|45.0|0.0|40.0|2.0|1.0|True|SC
27.0|3.0|17.0|5.0|6730.0|20.0|2.0|40.0|1.0|1.0|False|SC
23.0|1.0|20.0|1.0|3255.0|4.0|9.0|45.0|2.0|1.0|False|SC
36.0|1.0|21.0|1.0|4700.0|48.0|0.0|55.0|1.0|1.0|True|SC
48.0|1.0|22.0|1.0|50.0|26.0|1.0|60.0|2.0|1.0|True|SC
31.0|1.0|23.0|5.0|2100.0|6.0|0.0|40.0|2.0|1.0|False|SC
54.0|2.0|20.0|3.0|3255.0|12.0|0.0|40.0|2.0|1.0|True|SC
51.0|1.0|13.0|5.0|6050.0|45.0|0.0|25.0|1.0|2.0|False|SC
48.0|1.0|16.0|3.0|6050.0|45.0|10.0|25.0|1.0|2.0|False|SC
57.0|1.0|16.0|1.0|5860.0|54.0|0.0|45.0|2.0|1.0|False|SC
67.0|6.0|16.0|1.0|4700.0|45.0|0.0|40.0|1.0|1.0|True|SC
37.0|4.0|17.0|1.0|4220.0|45.0|1.0|40.0|2.0|1.0|False|SC
26.0|1.0|19.0|5.0|8140.0|45.0|0.0|60.0|1.0|2.0|False|SC
69.0|6.0|20.0|1.0|710.0|45.0|0.0|22.0|1.0|1.0|True|SC
44.0|1.0|21.0|5.0|5240.0|45.0|2.0|40.0|2.0|2.0|False|SC
46.0|1.0|16.0|3.0|7750.0|45.0|4.0|40.0|1.0|2.0|False|SC
39.0|1.0|19.0|5.0|5100.0|34.0|0.0|40.0|2.0|2.0|False|SC
63.0|1.0|22.0|1.0|6420.0|72.0|1.0|45.0|2.0|1.0|False|SC
23.0|1.0|16.0|5.0|4700.0|72.0|7.0|30.0|1.0|1.0|False|SC
67.0|1.0|16.0|1.0|9130.0|37.0|0.0|15.0|1.0|1.0|False|SC
65.0|1.0|20.0|3.0|1360.0|45.0|0.0|40.0|1.0|1.0|True|SC
37.0|1.0|17.0|3.0|9130.0|45.0|0.0|40.0|1.0|1.0|False|SC
19.0|1.0|16.0|5.0|9610.0|45.0|4.0|40.0|1.0|1.0|False|SC
37.0|1.0|16.0|5.0|5350.0|45.0|13.0|38.0|2.0|1.0|False|SC
45.0|1.0|16.0|5.0|5100.0|45.0|0.0|40.0|2.0|2.0|False|SC
21.0|4.0|21.0|5.0|5820.0|34.0|0.0|20.0|2.0|1.0|False|SC
21.0|1.0|19.0|5.0|520.0|34.0|13.0|30.0|1.0|1.0|False|SC
59.0|1.0|16.0|1.0|4010.0|4.0|0.0|45.0|2.0|2.0|False|SC
45.0|1.0|16.0|1.0|5860.0|45.0|0.0|40.0|2.0|1.0|False|SC
44.0|1.0|16.0|1.0|8760.0|45.0|1.0|40.0|1.0|1.0|False|SC
46.0|1.0|20.0|1.0|650.0|332.0|0.0|40.0|1.0|2.0|False|SC
54.0|1.0|19.0|1.0|5240.0|36.0|1.0|38.0|2.0|2.0|False|SC
34.0|1.0|16.0|5.0|4720.0|36.0|4.0|40.0|2.0|2.0|False|SC
30.0|2.0|21.0|5.0|4640.0|36.0|4.0|40.0|2.0|2.0|False|SC
74.0|1.0|21.0|1.0|840.0|363.0|0.0|40.0|1.0|1.0|True|SC
71.0|1.0|21.0|1.0|10.0|39.0|0.0|35.0|1.0|1.0|True|SC
60.0|1.0|16.0|1.0|7200.0|45.0|0.0|40.0|1.0|1.0|True|SC
54.0|1.0|20.0|1.0|5700.0|24.0|1.0|40.0|2.0|1.0|False|SC
54.0|7.0|21.0|1.0|4600.0|45.0|0.0|60.0|2.0|2.0|False|SC
60.0|6.0|11.0|1.0|6230.0|51.0|1.0|40.0|1.0|2.0|False|SC
25.0|1.0|16.0|5.0|5620.0|45.0|2.0|26.0|1.0|2.0|False|SC
45.0|1.0|16.0|1.0|8965.0|45.0|0.0|40.0|1.0|2.0|True|SC
41.0|4.0|22.0|1.0|60.0|45.0|1.0|40.0|2.0|2.0|False|SC
61.0|1.0|19.0|1.0|2840.0|39.0|0.0|50.0|1.0|1.0|True|SC
46.0|1.0|20.0|1.0|5860.0|207.0|1.0|25.0|2.0|6.0|False|SC
56.0|3.0|17.0|3.0|4220.0|37.0|0.0|40.0|1.0|1.0|False|SC
43.0|1.0|21.0|5.0|5000.0|36.0|0.0|40.0|1.0|2.0|False|SC
29.0|1.0|20.0|1.0|4050.0|45.0|0.0|30.0|2.0|1.0|False|SC
43.0|1.0|18.0|1.0|205.0|303.0|0.0|40.0|1.0|8.0|False|SC
40.0|6.0|17.0|1.0|4230.0|303.0|1.0|15.0|2.0|8.0|False|SC
22.0|1.0|21.0|5.0|4110.0|45.0|2.0|24.0|2.0|8.0|False|SC
17.0|1.0|14.0|5.0|4250.0|303.0|2.0|10.0|1.0|8.0|False|SC
42.0|6.0|18.0|1.0|4600.0|21.0|0.0|50.0|2.0|1.0|False|SC
49.0|1.0|16.0|1.0|9130.0|45.0|1.0|40.0|1.0|1.0|False|SC
20.0|1.0|16.0|5.0|4110.0|45.0|2.0|15.0|2.0|1.0|False|SC
37.0|2.0|22.0|3.0|2310.0|45.0|0.0|40.0|2.0|1.0|False|SC
72.0|1.0|20.0|2.0|5120.0|45.0|0.0|40.0|2.0|1.0|True|SC
59.0|1.0|19.0|1.0|6260.0|36.0|0.0|50.0|1.0|8.0|True|SC
48.0|1.0|16.0|1.0|3500.0|36.0|1.0|40.0|2.0|2.0|False|SC
37.0|2.0|21.0|1.0|6200.0|45.0|0.0|40.0|1.0|1.0|True|SC
57.0|1.0|20.0|2.0|5160.0|110.0|0.0|40.0|2.0|1.0|True|SC
36.0|1.0|22.0|5.0|4710.0|48.0|0.0|50.0|2.0|1.0|True|SC
44.0|1.0|21.0|1.0|10.0|360.0|0.0|50.0|2.0|1.0|True|SC
48.0|1.0|21.0|1.0|220.0|45.0|1.0|55.0|1.0|1.0|True|SC
48.0|1.0|20.0|1.0|1107.0|47.0|0.0|42.0|1.0|1.0|True|SC
51.0|1.0|19.0|1.0|5700.0|45.0|1.0|24.0|2.0|1.0|False|SC
63.0|4.0|21.0|1.0|5860.0|45.0|0.0|40.0|1.0|2.0|True|SC
57.0|2.0|19.0|1.0|5240.0|45.0|1.0|45.0|2.0|2.0|False|SC
24.0|1.0|21.0|5.0|5620.0|45.0|2.0|8.0|1.0|2.0|False|SC
27.0|6.0|17.0|5.0|8140.0|45.0|0.0|70.0|1.0|1.0|False|SC
24.0|1.0|19.0|5.0|4510.0|45.0|11.0|40.0|2.0|1.0|False|SC
64.0|1.0|16.0|1.0|9130.0|45.0|0.0|45.0|1.0|1.0|False|SC
63.0|4.0|16.0|1.0|5860.0|45.0|1.0|20.0|2.0|1.0|False|SC
63.0|1.0|16.0|1.0|350.0|45.0|0.0|40.0|2.0|1.0|True|SC
66.0|1.0|16.0|1.0|9130.0|21.0|1.0|42.0|1.0|1.0|True|SC
64.0|1.0|18.0|1.0|3640.0|47.0|0.0|37.0|2.0|1.0|False|SC
69.0|6.0|18.0|1.0|6230.0|21.0|1.0|5.0|1.0|1.0|False|SC
18.0|1.0|14.0|5.0|4130.0|39.0|7.0|8.0|1.0|1.0|False|SC
63.0|7.0|16.0|1.0|6200.0|25.0|0.0|40.0|1.0|1.0|False|SC
61.0|1.0|19.0|5.0|7330.0|45.0|0.0|45.0|1.0|2.0|True|SC
19.0|1.0|13.0|5.0|9620.0|45.0|2.0|20.0|1.0|2.0|False|SC
20.0|1.0|18.0|5.0|4700.0|49.0|0.0|32.0|2.0|1.0|False|SC
23.0|7.0|16.0|5.0|6260.0|45.0|12.0|25.0|2.0|1.0|False|SC
64.0|1.0|16.0|1.0|6005.0|45.0|0.0|40.0|1.0|1.0|False|SC
63.0|1.0|16.0|1.0|4710.0|45.0|1.0|30.0|2.0|1.0|False|SC
50.0|1.0|18.0|1.0|4110.0|42.0|0.0|40.0|2.0|1.0|False|SC
21.0|1.0|16.0|5.0|9620.0|37.0|2.0|40.0|1.0|1.0|False|SC
46.0|1.0|16.0|5.0|9130.0|45.0|2.0|60.0|1.0|2.0|False|SC
43.0|1.0|16.0|1.0|9620.0|25.0|0.0|40.0|1.0|1.0|False|SC
43.0|1.0|19.0|1.0|4250.0|25.0|1.0|40.0|2.0|1.0|True|SC
29.0|5.0|20.0|1.0|9830.0|42.0|0.0|40.0|1.0|1.0|False|SC
61.0|1.0|20.0|1.0|3500.0|9.0|0.0|40.0|1.0|1.0|False|SC
54.0|1.0|21.0|1.0|4710.0|45.0|1.0|65.0|2.0|1.0|True|SC
52.0|1.0|16.0|3.0|9640.0|37.0|0.0|40.0|2.0|2.0|False|SC
24.0|1.0|16.0|5.0|9640.0|37.0|2.0|40.0|2.0|2.0|False|SC
55.0|5.0|18.0|1.0|9000.0|9.0|0.0|50.0|2.0|1.0|True|SC
61.0|1.0|16.0|1.0|4760.0|9.0|1.0|37.0|1.0|1.0|False|SC
54.0|7.0|19.0|1.0|430.0|45.0|0.0|50.0|1.0|1.0|False|SC
21.0|1.0|1.0|5.0|4700.0|45.0|2.0|40.0|2.0|1.0|False|SC
66.0|1.0|16.0|1.0|8965.0|45.0|1.0|40.0|2.0|2.0|False|SC
48.0|2.0|19.0|3.0|5240.0|10.0|2.0|40.0|2.0|1.0|False|SC
37.0|1.0|18.0|5.0|430.0|45.0|0.0|40.0|2.0|1.0|False|SC
37.0|1.0|11.0|5.0|8140.0|18.0|12.0|40.0|2.0|1.0|False|SC
39.0|2.0|22.0|1.0|430.0|48.0|0.0|40.0|2.0|1.0|False|SC
41.0|4.0|24.0|1.0|2200.0|45.0|1.0|40.0|1.0|1.0|True|SC
40.0|4.0|21.0|1.0|100.0|45.0|0.0|40.0|1.0|1.0|True|SC
38.0|3.0|21.0|1.0|2310.0|45.0|1.0|45.0|2.0|1.0|False|SC
57.0|6.0|21.0|1.0|430.0|45.0|0.0|40.0|1.0|1.0|True|SC
54.0|6.0|21.0|1.0|5860.0|45.0|1.0|26.0|2.0|1.0|False|SC
43.0|1.0|10.0|1.0|6400.0|303.0|1.0|40.0|1.0|1.0|True|SC
57.0|3.0|21.0|1.0|150.0|45.0|0.0|40.0|1.0|1.0|True|SC
54.0|2.0|16.0|1.0|3645.0|45.0|1.0|28.0|2.0|1.0|False|SC
22.0|1.0|16.0|5.0|4720.0|45.0|7.0|20.0|2.0|2.0|False|SC
49.0|1.0|16.0|5.0|430.0|45.0|0.0|40.0|1.0|1.0|True|SC
66.0|1.0|17.0|3.0|8320.0|37.0|0.0|32.0|2.0|1.0|False|SC
48.0|1.0|20.0|5.0|4465.0|26.0|2.0|40.0|1.0|1.0|False|SC
37.0|1.0|20.0|1.0|6260.0|45.0|0.0|45.0|1.0|1.0|False|SC
32.0|1.0|19.0|1.0|4760.0|45.0|1.0|10.0|2.0|1.0|False|SC
55.0|5.0|18.0|1.0|5550.0|45.0|0.0|48.0|1.0|1.0|True|SC
50.0|6.0|19.0|1.0|4520.0|436.0|1.0|25.0|2.0|1.0|False|SC
65.0|4.0|19.0|1.0|7010.0|36.0|0.0|30.0|1.0|1.0|False|SC
65.0|1.0|20.0|1.0|3255.0|36.0|1.0|6.0|2.0|1.0|False|SC
39.0|1.0|15.0|5.0|9620.0|45.0|0.0|40.0|1.0|1.0|False|SC
33.0|1.0|19.0|5.0|5700.0|45.0|2.0|36.0|2.0|2.0|False|SC
51.0|1.0|21.0|4.0|2300.0|51.0|0.0|24.0|2.0|1.0|False|SC
38.0|2.0|20.0|1.0|2300.0|45.0|0.0|20.0|2.0|1.0|False|SC
46.0|1.0|21.0|1.0|5510.0|26.0|1.0|55.0|1.0|1.0|True|SC
62.0|1.0|16.0|1.0|5610.0|34.0|1.0|37.0|2.0|1.0|False|SC
27.0|1.0|22.0|5.0|800.0|45.0|0.0|45.0|2.0|1.0|True|SC
35.0|7.0|21.0|5.0|710.0|42.0|13.0|20.0|1.0|1.0|False|SC
60.0|1.0|14.0|1.0|9130.0|37.0|0.0|30.0|1.0|2.0|False|SC
23.0|1.0|16.0|5.0|4940.0|45.0|2.0|40.0|2.0|2.0|False|SC
56.0|6.0|16.0|1.0|4710.0|45.0|1.0|40.0|1.0|1.0|False|SC
55.0|1.0|18.0|3.0|5240.0|24.0|0.0|40.0|2.0|1.0|False|SC
46.0|6.0|20.0|5.0|2040.0|24.0|5.0|5.0|1.0|1.0|False|SC
43.0|1.0|17.0|3.0|4760.0|45.0|0.0|50.0|2.0|2.0|False|SC
23.0|1.0|14.0|5.0|4250.0|45.0|2.0|20.0|1.0|2.0|False|SC
36.0|3.0|22.0|1.0|230.0|54.0|0.0|40.0|1.0|1.0|False|SC
38.0|1.0|21.0|1.0|2000.0|45.0|1.0|40.0|2.0|1.0|True|SC
45.0|4.0|24.0|1.0|2200.0|110.0|1.0|40.0|1.0|1.0|True|SC
33.0|1.0|16.0|1.0|430.0|45.0|1.0|42.0|1.0|1.0|False|SC
62.0|1.0|20.0|3.0|7700.0|42.0|0.0|40.0|1.0|1.0|False|SC
47.0|2.0|21.0|1.0|3050.0|45.0|0.0|24.0|2.0|1.0|False|SC
51.0|1.0|21.0|1.0|5510.0|45.0|1.0|50.0|1.0|1.0|False|SC
27.0|1.0|18.0|1.0|5120.0|45.0|0.0|40.0|2.0|2.0|False|SC
24.0|6.0|16.0|5.0|2850.0|45.0|0.0|42.0|2.0|2.0|False|SC
47.0|1.0|16.0|2.0|4020.0|39.0|0.0|40.0|2.0|1.0|False|SC
22.0|1.0|16.0|5.0|4220.0|45.0|2.0|20.0|1.0|1.0|False|SC
18.0|1.0|14.0|5.0|4430.0|45.0|2.0|10.0|2.0|1.0|False|SC
62.0|1.0|15.0|3.0|4030.0|36.0|0.0|32.0|2.0|1.0|False|SC
64.0|1.0|21.0|1.0|1360.0|37.0|0.0|40.0|1.0|1.0|True|SC
43.0|1.0|16.0|4.0|9130.0|45.0|2.0|45.0|1.0|1.0|False|SC
65.0|1.0|21.0|1.0|800.0|24.0|1.0|40.0|1.0|1.0|True|SC
45.0|1.0|21.0|5.0|3255.0|37.0|0.0|52.0|2.0|1.0|True|SC
60.0|4.0|22.0|1.0|2200.0|42.0|0.0|38.0|1.0|1.0|True|SC
58.0|2.0|20.0|1.0|3255.0|42.0|1.0|40.0|2.0|1.0|True|SC
54.0|1.0|13.0|1.0|8410.0|45.0|0.0|40.0|2.0|2.0|False|SC
25.0|1.0|19.0|5.0|4020.0|45.0|0.0|30.0|2.0|2.0|False|SC
57.0|1.0|16.0|1.0|7150.0|17.0|1.0|40.0|1.0|1.0|False|SC
